CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
352449.0,37.0,Female,6.0,3.0,1.0,4.0,Standard,Annual,982.28,3.0,0.0
262018.0,50.0,Female,3.0,23.0,2.0,19.0,Standard,Quarterly,971.78,13.0,0.0
376745.0,33.0,Male,45.0,23.0,3.0,12.0,Premium,Quarterly,782.94,16.0,0.0
260544.0,28.0,Female,56.0,13.0,6.0,30.0,Basic,Monthly,109.64,5.0,1.0
337869.0,43.0,Male,52.0,17.0,4.0,19.0,Standard,Annual,816.16,7.0,0.0
68528.0,46.0,Female,2.0,9.0,3.0,15.0,Basic,Annual,911.0,28.0,1.0
179118.0,53.0,Male,35.0,15.0,9.0,7.0,Standard,Annual,423.0,5.0,1.0
198317.0,51.0,Female,50.0,23.0,8.0,23.0,Basic,Monthly,362.0,5.0,1.0
318597.0,22.0,Male,30.0,9.0,2.0,20.0,Premium,Annual,598.53,8.0,0.0
316276.0,33.0,Male,56.0,4.0,1.0,7.0,Premium,Quarterly,548.52,1.0,0.0
156900.0,55.0,Female,15.0,5.0,9.0,18.0,Standard,Quarterly,375.0,26.0,1.0
145084.0,18.0,Male,12.0,29.0,9.0,21.0,Standard,Quarterly,289.0,7.0,1.0
181896.0,27.0,Female,55.0,11.0,9.0,26.0,Basic,Quarterly,618.0,26.0,1.0
62606.0,29.0,Female,2.0,8.0,1.0,29.0,Premium,Annual,837.0,18.0,1.0
74902.0,18.0,Female,29.0,30.0,8.0,20.0,Premium,Monthly,713.0,2.0,1.0
409060.0,33.0,Male,36.0,1.0,0.0,16.0,Standard,Quarterly,727.66,11.0,0.0
385689.0,49.0,Female,2.0,11.0,3.0,19.0,Premium,Quarterly,664.34,3.0,0.0
303642.0,44.0,Female,51.0,22.0,4.0,19.0,Premium,Quarterly,928.71,13.0,0.0
333798.0,41.0,Male,10.0,1.0,2.0,11.0,Basic,Quarterly,777.02,2.0,0.0
383905.0,38.0,Male,31.0,9.0,2.0,20.0,Standard,Annual,558.1,27.0,0.0
383116.0,22.0,Male,51.0,8.0,2.0,4.0,Standard,Annual,839.44,22.0,0.0
441507.0,27.0,Male,13.0,29.0,0.0,6.0,Basic,Quarterly,670.75,20.0,0.0
36786.0,61.0,Female,33.0,21.0,10.0,21.0,Premium,Monthly,998.0,6.0,1.0
23792.0,58.0,Female,36.0,13.0,8.0,7.0,Premium,Annual,342.0,13.0,1.0
6240.0,53.0,Female,10.0,15.0,9.0,0.0,Standard,Quarterly,385.0,1.0,1.0
395387.0,32.0,Female,57.0,10.0,1.0,6.0,Premium,Quarterly,801.65,10.0,0.0
217099.0,18.0,Male,2.0,30.0,2.0,26.0,Standard,Monthly,407.84,23.0,1.0
97572.0,25.0,Male,11.0,24.0,9.0,16.0,Basic,Quarterly,791.0,3.0,1.0
238779.0,36.0,Female,42.0,15.0,5.0,10.0,Premium,Annual,651.98,21.0,1.0
166259.0,39.0,Female,55.0,25.0,0.0,3.0,Basic,Monthly,559.0,16.0,1.0
363103.0,28.0,Male,28.0,6.0,0.0,17.0,Premium,Quarterly,954.01,9.0,0.0
399978.0,37.0,Female,58.0,9.0,0.0,19.0,Basic,Quarterly,734.14,6.0,0.0
327305.0,42.0,Male,31.0,17.0,4.0,2.0,Standard,Annual,676.75,3.0,0.0
107309.0,50.0,Male,10.0,10.0,5.0,11.0,Premium,Annual,160.0,19.0,1.0
63511.0,56.0,Male,34.0,26.0,8.0,17.0,Standard,Monthly,698.0,28.0,1.0
88236.0,19.0,Female,3.0,27.0,8.0,23.0,Standard,Quarterly,182.0,26.0,1.0
348282.0,39.0,Female,56.0,3.0,0.0,11.0,Standard,Quarterly,989.52,10.0,0.0
203279.0,37.0,Male,5.0,16.0,7.0,2.0,Basic,Monthly,259.0,25.0,1.0
150697.0,50.0,Male,38.0,19.0,1.0,25.0,Standard,Quarterly,354.0,10.0,1.0
436956.0,42.0,Male,8.0,13.0,0.0,9.0,Basic,Quarterly,910.7,23.0,0.0
162723.0,21.0,Female,11.0,20.0,9.0,29.0,Basic,Annual,681.0,9.0,1.0
414049.0,40.0,Female,53.0,6.0,2.0,3.0,Premium,Annual,622.29,9.0,0.0
78563.0,53.0,Female,22.0,27.0,5.0,6.0,Premium,Annual,455.0,25.0,1.0
204017.0,22.0,Female,13.0,21.0,6.0,1.0,Basic,Monthly,408.0,23.0,1.0
184786.0,42.0,Male,42.0,28.0,6.0,16.0,Basic,Monthly,760.0,22.0,1.0
399336.0,50.0,Male,47.0,26.0,0.0,20.0,Premium,Annual,578.68,3.0,0.0
220147.0,63.0,Male,5.0,11.0,1.0,19.0,Premium,Monthly,841.38,30.0,1.0
444228.0,18.0,Male,6.0,18.0,1.0,16.0,Basic,Quarterly,523.56,2.0,0.0
354287.0,31.0,Male,51.0,21.0,0.0,11.0,Premium,Quarterly,581.73,19.0,0.0
414524.0,42.0,Male,21.0,13.0,2.0,19.0,Basic,Annual,982.91,14.0,0.0
414889.0,39.0,Male,52.0,14.0,3.0,14.0,Basic,Annual,720.54,6.0,0.0
77243.0,22.0,Male,6.0,22.0,4.0,13.0,Basic,Annual,173.0,4.0,1.0
178485.0,43.0,Female,13.0,5.0,8.0,15.0,Basic,Quarterly,588.0,27.0,1.0
157285.0,56.0,Male,49.0,2.0,0.0,20.0,Premium,Annual,264.0,20.0,1.0
204700.0,49.0,Male,29.0,9.0,8.0,12.0,Basic,Quarterly,733.37,21.0,1.0
158382.0,21.0,Male,5.0,30.0,3.0,4.0,Standard,Quarterly,656.0,21.0,1.0
118773.0,59.0,Male,12.0,21.0,8.0,4.0,Premium,Quarterly,691.0,11.0,1.0
365089.0,39.0,Male,58.0,19.0,1.0,4.0,Premium,Annual,640.82,17.0,0.0
258456.0,29.0,Male,33.0,8.0,7.0,17.0,Basic,Monthly,451.73,8.0,1.0
124196.0,27.0,Male,46.0,14.0,0.0,20.0,Standard,Quarterly,472.0,20.0,1.0
56714.0,60.0,Female,57.0,28.0,4.0,30.0,Standard,Quarterly,206.0,14.0,1.0
330023.0,49.0,Male,9.0,5.0,1.0,7.0,Basic,Quarterly,986.32,16.0,0.0
17808.0,40.0,Male,13.0,20.0,0.0,22.0,Standard,Quarterly,556.0,5.0,1.0
323129.0,26.0,Female,44.0,6.0,0.0,8.0,Standard,Quarterly,845.6,3.0,0.0
387272.0,49.0,Male,4.0,12.0,2.0,5.0,Standard,Annual,882.74,29.0,0.0
351424.0,43.0,Male,19.0,13.0,0.0,3.0,Basic,Annual,817.86,27.0,0.0
402136.0,44.0,Male,17.0,21.0,2.0,6.0,Standard,Annual,620.35,15.0,0.0
108959.0,38.0,Female,32.0,14.0,10.0,26.0,Standard,Monthly,633.0,14.0,1.0
113371.0,27.0,Male,46.0,5.0,8.0,11.0,Standard,Annual,781.0,17.0,1.0
102610.0,50.0,Male,36.0,23.0,7.0,27.0,Standard,Annual,752.0,21.0,1.0
409387.0,47.0,Male,50.0,15.0,1.0,10.0,Basic,Annual,543.63,2.0,0.0
346772.0,27.0,Male,17.0,11.0,2.0,5.0,Basic,Annual,571.13,14.0,0.0
9746.0,63.0,Female,43.0,8.0,0.0,25.0,Standard,Quarterly,257.0,6.0,1.0
74598.0,55.0,Male,33.0,16.0,5.0,14.0,Standard,Annual,782.0,3.0,1.0
43041.0,48.0,Male,31.0,10.0,7.0,9.0,Standard,Monthly,178.0,5.0,1.0
436034.0,24.0,Male,43.0,28.0,2.0,8.0,Premium,Annual,715.43,10.0,0.0
365387.0,24.0,Male,32.0,11.0,2.0,0.0,Standard,Quarterly,557.84,17.0,0.0
332513.0,37.0,Male,21.0,12.0,1.0,10.0,Standard,Annual,636.28,3.0,0.0
367015.0,26.0,Female,10.0,15.0,1.0,14.0,Premium,Quarterly,849.07,15.0,0.0
256753.0,24.0,Female,60.0,25.0,8.0,28.0,Standard,Monthly,187.06,8.0,1.0
408292.0,41.0,Male,17.0,27.0,2.0,0.0,Standard,Annual,628.05,20.0,0.0
399542.0,48.0,Female,9.0,26.0,1.0,15.0,Premium,Annual,843.26,3.0,0.0
113552.0,29.0,Female,12.0,17.0,6.0,5.0,Basic,Annual,839.0,22.0,1.0
131189.0,22.0,Male,42.0,8.0,8.0,19.0,Standard,Quarterly,915.0,20.0,1.0
369578.0,22.0,Male,52.0,20.0,1.0,8.0,Standard,Annual,911.16,13.0,0.0
12042.0,47.0,Female,38.0,11.0,3.0,8.0,Basic,Monthly,247.0,15.0,1.0
402477.0,33.0,Male,42.0,6.0,1.0,5.0,Standard,Annual,537.72,19.0,0.0
403350.0,34.0,Male,49.0,12.0,1.0,20.0,Standard,Quarterly,893.35,10.0,0.0
14406.0,64.0,Male,47.0,30.0,10.0,13.0,Basic,Monthly,252.0,23.0,1.0
203136.0,25.0,Female,51.0,5.0,5.0,0.0,Basic,Quarterly,405.0,1.0,1.0
272328.0,33.0,Male,40.0,13.0,1.0,11.0,Premium,Annual,570.47,9.0,0.0
439915.0,32.0,Male,32.0,19.0,0.0,19.0,Standard,Quarterly,791.83,18.0,0.0
62366.0,57.0,Male,27.0,11.0,9.0,28.0,Premium,Quarterly,602.0,28.0,1.0
282034.0,49.0,Male,18.0,18.0,2.0,17.0,Basic,Quarterly,573.31,27.0,0.0
62410.0,48.0,Female,15.0,13.0,7.0,23.0,Standard,Annual,575.0,1.0,1.0
256426.0,20.0,Female,14.0,22.0,2.0,15.0,Standard,Monthly,262.73,23.0,1.0
190515.0,53.0,Male,27.0,12.0,9.0,1.0,Standard,Quarterly,663.0,11.0,1.0
433695.0,40.0,Male,46.0,29.0,1.0,5.0,Standard,Annual,780.91,13.0,0.0
157852.0,53.0,Male,10.0,21.0,3.0,11.0,Standard,Quarterly,670.0,18.0,1.0
183834.0,18.0,Male,41.0,1.0,1.0,14.0,Basic,Monthly,425.0,7.0,1.0
154088.0,58.0,Female,52.0,27.0,7.0,11.0,Premium,Quarterly,164.0,19.0,1.0
289396.0,32.0,Male,28.0,22.0,0.0,5.0,Premium,Quarterly,777.52,9.0,0.0
377275.0,42.0,Male,2.0,16.0,0.0,14.0,Standard,Annual,928.03,11.0,0.0
38812.0,35.0,Male,55.0,16.0,9.0,5.0,Basic,Quarterly,636.0,2.0,1.0
372864.0,48.0,Female,36.0,14.0,4.0,12.0,Premium,Quarterly,777.79,5.0,0.0
133918.0,47.0,Male,13.0,24.0,1.0,2.0,Premium,Monthly,934.0,28.0,1.0
427359.0,44.0,Male,18.0,27.0,2.0,6.0,Premium,Quarterly,657.21,10.0,0.0
229627.0,56.0,Female,9.0,1.0,4.0,17.0,Basic,Quarterly,151.46,12.0,1.0
395789.0,41.0,Male,26.0,19.0,0.0,14.0,Basic,Quarterly,886.95,26.0,0.0
333650.0,31.0,Male,32.0,25.0,2.0,8.0,Premium,Quarterly,954.4,4.0,0.0
342219.0,41.0,Male,34.0,29.0,1.0,17.0,Standard,Quarterly,989.41,4.0,0.0
23579.0,43.0,Male,37.0,12.0,3.0,20.0,Premium,Quarterly,989.0,13.0,0.0
166612.0,56.0,Female,50.0,3.0,3.0,26.0,Premium,Annual,463.0,21.0,1.0
173264.0,21.0,Male,35.0,29.0,9.0,7.0,Premium,Monthly,785.0,28.0,1.0
369462.0,40.0,Female,54.0,22.0,3.0,11.0,Standard,Annual,827.46,11.0,0.0
370397.0,50.0,Male,17.0,20.0,5.0,18.0,Premium,Annual,665.27,10.0,0.0
114850.0,58.0,Male,19.0,20.0,4.0,26.0,Premium,Annual,824.0,30.0,1.0
191895.0,64.0,Female,28.0,12.0,0.0,9.0,Standard,Monthly,452.0,1.0,1.0
206810.0,38.0,Male,45.0,7.0,8.0,3.0,Basic,Monthly,130.86,6.0,1.0
281845.0,29.0,Male,7.0,22.0,2.0,14.0,Premium,Annual,682.61,4.0,0.0
17055.0,59.0,Male,35.0,16.0,5.0,7.0,Premium,Quarterly,735.0,20.0,1.0
349063.0,32.0,Male,28.0,21.0,1.0,15.0,Basic,Annual,634.61,16.0,0.0
198011.0,44.0,Male,32.0,30.0,9.0,29.0,Standard,Quarterly,888.0,28.0,1.0
99446.0,54.0,Female,30.0,13.0,2.0,28.0,Standard,Monthly,755.0,25.0,1.0
395187.0,23.0,Male,20.0,28.0,2.0,8.0,Premium,Annual,796.13,5.0,0.0
193748.0,56.0,Female,17.0,22.0,4.0,11.0,Premium,Quarterly,114.0,22.0,1.0
357360.0,39.0,Female,32.0,4.0,2.0,18.0,Standard,Annual,807.87,4.0,0.0
95795.0,64.0,Female,14.0,6.0,9.0,8.0,Premium,Monthly,635.0,10.0,1.0
418750.0,38.0,Female,39.0,22.0,1.0,17.0,Basic,Annual,812.92,14.0,0.0
102084.0,29.0,Male,55.0,22.0,6.0,7.0,Basic,Annual,855.0,17.0,1.0
335731.0,35.0,Male,48.0,4.0,1.0,17.0,Basic,Annual,562.47,19.0,0.0
132349.0,35.0,Female,41.0,6.0,4.0,17.0,Premium,Annual,352.0,28.0,1.0
324812.0,37.0,Male,32.0,17.0,1.0,19.0,Standard,Quarterly,765.27,17.0,0.0
99806.0,19.0,Female,48.0,7.0,3.0,30.0,Premium,Annual,787.0,29.0,1.0
135492.0,61.0,Female,51.0,25.0,5.0,28.0,Standard,Quarterly,404.0,21.0,1.0
119055.0,31.0,Male,5.0,17.0,3.0,7.0,Basic,Monthly,412.0,19.0,1.0
364289.0,33.0,Male,58.0,30.0,2.0,6.0,Standard,Annual,780.15,29.0,0.0
383301.0,46.0,Male,9.0,10.0,4.0,18.0,Basic,Quarterly,947.4,28.0,0.0
110111.0,57.0,Female,15.0,22.0,3.0,29.0,Standard,Quarterly,956.0,18.0,1.0
51309.0,64.0,Male,19.0,23.0,0.0,8.0,Basic,Monthly,474.0,14.0,1.0
103070.0,65.0,Female,47.0,25.0,8.0,25.0,Standard,Monthly,450.0,22.0,1.0
46244.0,51.0,Male,2.0,28.0,4.0,4.0,Basic,Quarterly,194.0,21.0,1.0
274572.0,24.0,Male,40.0,27.0,1.0,7.0,Premium,Quarterly,690.42,17.0,0.0
32808.0,51.0,Male,29.0,4.0,10.0,1.0,Basic,Annual,506.0,27.0,1.0
185650.0,34.0,Male,15.0,28.0,3.0,9.0,Standard,Quarterly,498.0,4.0,1.0
204751.0,35.0,Male,37.0,19.0,10.0,20.0,Standard,Annual,918.53,14.0,1.0
162317.0,38.0,Female,26.0,27.0,8.0,9.0,Standard,Monthly,235.0,4.0,1.0
84542.0,43.0,Female,53.0,16.0,7.0,4.0,Basic,Quarterly,408.0,5.0,1.0
63668.0,35.0,Female,33.0,18.0,5.0,18.0,Standard,Annual,771.0,16.0,1.0
183660.0,54.0,Male,7.0,19.0,9.0,2.0,Premium,Quarterly,159.0,5.0,1.0
105898.0,31.0,Male,11.0,18.0,3.0,23.0,Premium,Quarterly,957.0,29.0,1.0
84013.0,49.0,Male,22.0,23.0,4.0,22.0,Basic,Annual,450.0,15.0,1.0
260193.0,40.0,Male,41.0,15.0,0.0,21.0,Basic,Annual,521.23,24.0,1.0
439761.0,50.0,Male,10.0,8.0,1.0,7.0,Basic,Annual,563.27,24.0,0.0
142450.0,32.0,Female,30.0,23.0,2.0,14.0,Premium,Quarterly,463.0,30.0,1.0
179037.0,52.0,Female,3.0,5.0,0.0,4.0,Premium,Quarterly,875.0,5.0,1.0
305885.0,50.0,Male,42.0,21.0,1.0,16.0,Premium,Quarterly,863.46,4.0,0.0
388074.0,33.0,Male,60.0,5.0,0.0,15.0,Basic,Quarterly,985.32,13.0,0.0
412632.0,49.0,Male,45.0,6.0,2.0,19.0,Basic,Annual,627.77,1.0,0.0
433379.0,21.0,Male,19.0,21.0,0.0,10.0,Premium,Quarterly,581.67,25.0,0.0
154619.0,34.0,Male,23.0,13.0,4.0,13.0,Basic,Monthly,162.0,22.0,1.0
202659.0,52.0,Female,26.0,11.0,10.0,15.0,Premium,Quarterly,529.0,21.0,1.0
400780.0,47.0,Female,49.0,21.0,1.0,7.0,Basic,Quarterly,604.15,1.0,0.0
61290.0,43.0,Male,4.0,6.0,9.0,4.0,Basic,Annual,893.0,25.0,1.0
435044.0,25.0,Male,15.0,12.0,0.0,8.0,Standard,Quarterly,780.83,3.0,0.0
401406.0,49.0,Male,51.0,24.0,0.0,19.0,Basic,Annual,718.15,11.0,0.0
88402.0,30.0,Female,13.0,20.0,3.0,2.0,Basic,Annual,462.0,19.0,1.0
334949.0,45.0,Male,23.0,30.0,0.0,2.0,Basic,Quarterly,803.74,3.0,0.0
317686.0,50.0,Male,47.0,30.0,3.0,2.0,Basic,Quarterly,559.9,19.0,0.0
295222.0,34.0,Female,50.0,4.0,0.0,0.0,Premium,Annual,739.62,2.0,0.0
376907.0,48.0,Female,27.0,19.0,4.0,10.0,Premium,Annual,766.88,14.0,0.0
200532.0,62.0,Male,33.0,9.0,7.0,21.0,Standard,Annual,280.0,4.0,1.0
392759.0,50.0,Male,22.0,27.0,2.0,20.0,Basic,Quarterly,691.08,6.0,0.0
22425.0,50.0,Male,13.0,10.0,4.0,25.0,Basic,Monthly,690.0,23.0,1.0
362159.0,40.0,Male,50.0,2.0,2.0,19.0,Standard,Quarterly,571.63,11.0,0.0
299460.0,21.0,Male,32.0,25.0,0.0,13.0,Basic,Quarterly,539.6,8.0,0.0
248857.0,19.0,Male,57.0,28.0,2.0,25.0,Premium,Quarterly,955.08,18.0,1.0
363814.0,46.0,Female,7.0,30.0,2.0,10.0,Standard,Quarterly,561.98,4.0,0.0
48823.0,33.0,Male,52.0,15.0,0.0,5.0,Premium,Monthly,166.0,21.0,1.0
281910.0,46.0,Female,46.0,20.0,1.0,0.0,Standard,Annual,789.93,6.0,0.0
109384.0,26.0,Male,22.0,7.0,10.0,0.0,Premium,Quarterly,248.0,27.0,1.0
429009.0,49.0,Male,19.0,24.0,4.0,17.0,Premium,Annual,943.46,21.0,0.0
358987.0,41.0,Female,19.0,30.0,3.0,4.0,Standard,Annual,526.93,6.0,0.0
370517.0,33.0,Male,25.0,10.0,2.0,2.0,Basic,Annual,556.33,5.0,0.0
194206.0,50.0,Female,6.0,10.0,4.0,26.0,Standard,Annual,767.0,10.0,1.0
412473.0,23.0,Male,22.0,30.0,2.0,12.0,Standard,Quarterly,516.23,28.0,0.0
204125.0,61.0,Female,56.0,4.0,10.0,0.0,Standard,Annual,954.83,28.0,1.0
404931.0,22.0,Female,10.0,18.0,1.0,6.0,Premium,Annual,645.71,6.0,0.0
281409.0,48.0,Male,29.0,10.0,2.0,20.0,Basic,Quarterly,737.15,9.0,0.0
158232.0,60.0,Female,12.0,10.0,8.0,21.0,Premium,Monthly,601.0,24.0,1.0
397753.0,21.0,Female,2.0,1.0,2.0,6.0,Standard,Quarterly,773.89,3.0,0.0
442002.0,30.0,Female,32.0,17.0,2.0,11.0,Standard,Quarterly,695.41,15.0,0.0
317863.0,34.0,Male,27.0,23.0,1.0,10.0,Premium,Quarterly,640.85,24.0,0.0
291255.0,26.0,Male,45.0,9.0,0.0,16.0,Premium,Quarterly,624.19,11.0,0.0
442162.0,50.0,Male,51.0,27.0,0.0,16.0,Basic,Quarterly,924.55,7.0,0.0
394242.0,42.0,Male,22.0,14.0,1.0,3.0,Basic,Annual,962.1,25.0,0.0
418196.0,38.0,Female,9.0,20.0,0.0,18.0,Basic,Quarterly,587.03,11.0,0.0
382276.0,41.0,Male,7.0,12.0,1.0,13.0,Premium,Annual,583.05,16.0,0.0
413551.0,29.0,Male,25.0,21.0,1.0,10.0,Premium,Annual,766.71,30.0,0.0
44064.0,25.0,Female,47.0,1.0,0.0,7.0,Premium,Monthly,248.0,24.0,1.0
390567.0,33.0,Male,1.0,22.0,2.0,5.0,Premium,Quarterly,673.46,14.0,0.0
57844.0,30.0,Female,22.0,27.0,2.0,9.0,Premium,Quarterly,330.0,20.0,1.0
157865.0,51.0,Female,10.0,14.0,10.0,17.0,Standard,Annual,154.0,16.0,1.0
124515.0,50.0,Male,55.0,15.0,6.0,27.0,Standard,Monthly,220.0,4.0,1.0
390881.0,38.0,Male,59.0,15.0,0.0,9.0,Basic,Quarterly,903.16,8.0,0.0
80242.0,19.0,Female,5.0,23.0,3.0,6.0,Premium,Monthly,607.0,10.0,1.0
141088.0,36.0,Female,49.0,21.0,3.0,3.0,Premium,Annual,835.0,25.0,1.0
442407.0,35.0,Male,54.0,2.0,2.0,0.0,Standard,Quarterly,740.72,26.0,0.0
272002.0,25.0,Male,10.0,13.0,2.0,18.0,Premium,Quarterly,812.77,5.0,0.0
308044.0,40.0,Male,47.0,3.0,4.0,7.0,Standard,Quarterly,999.13,12.0,0.0
168316.0,43.0,Male,10.0,10.0,2.0,18.0,Premium,Quarterly,317.0,18.0,1.0
228910.0,35.0,Female,34.0,4.0,9.0,27.0,Standard,Annual,116.32,10.0,1.0
72904.0,37.0,Male,42.0,20.0,0.0,11.0,Premium,Monthly,487.0,28.0,1.0
180348.0,33.0,Male,50.0,24.0,4.0,24.0,Standard,Quarterly,396.0,22.0,1.0
101213.0,33.0,Male,20.0,1.0,7.0,22.0,Basic,Monthly,349.0,2.0,1.0
270361.0,45.0,Female,29.0,26.0,0.0,20.0,Premium,Quarterly,526.6,2.0,0.0
14701.0,47.0,Female,44.0,30.0,2.0,1.0,Basic,Quarterly,430.0,7.0,1.0
250309.0,43.0,Male,47.0,23.0,1.0,4.0,Standard,Monthly,988.31,2.0,1.0
174088.0,29.0,Female,21.0,27.0,9.0,14.0,Basic,Quarterly,202.0,10.0,1.0
287893.0,46.0,Male,28.0,20.0,3.0,7.0,Premium,Quarterly,744.92,30.0,0.0
426731.0,50.0,Female,35.0,17.0,0.0,4.0,Standard,Quarterly,538.38,4.0,0.0
254325.0,20.0,Female,18.0,29.0,1.0,15.0,Premium,Annual,125.01,15.0,1.0
48133.0,61.0,Male,51.0,22.0,7.0,8.0,Basic,Monthly,227.0,24.0,1.0
354252.0,40.0,Female,28.0,17.0,2.0,1.0,Standard,Annual,922.48,3.0,0.0
48015.0,45.0,Female,44.0,28.0,5.0,8.0,Basic,Annual,727.0,17.0,1.0
353105.0,42.0,Female,42.0,25.0,3.0,20.0,Basic,Quarterly,995.64,13.0,0.0
158207.0,21.0,Female,18.0,2.0,9.0,5.0,Basic,Annual,534.0,19.0,1.0
85554.0,63.0,Female,18.0,29.0,4.0,9.0,Premium,Annual,256.0,28.0,1.0
5754.0,23.0,Female,18.0,4.0,10.0,11.0,Standard,Annual,256.0,21.0,1.0
347098.0,29.0,Male,26.0,10.0,0.0,18.0,Standard,Annual,580.04,7.0,0.0
93099.0,27.0,Female,48.0,5.0,7.0,8.0,Basic,Annual,297.0,29.0,1.0
5440.0,27.0,Female,28.0,12.0,1.0,22.0,Premium,Annual,503.0,18.0,1.0
273692.0,22.0,Male,26.0,15.0,1.0,12.0,Standard,Quarterly,589.69,13.0,0.0
11061.0,20.0,Male,13.0,20.0,0.0,20.0,Premium,Quarterly,593.0,30.0,0.0
225008.0,25.0,Male,52.0,20.0,4.0,10.0,Standard,Annual,637.12,4.0,1.0
177648.0,64.0,Male,34.0,13.0,10.0,24.0,Premium,Annual,577.0,17.0,1.0
343515.0,20.0,Female,50.0,8.0,0.0,18.0,Standard,Annual,673.34,1.0,0.0
53491.0,29.0,Male,17.0,7.0,10.0,8.0,Premium,Annual,112.0,1.0,1.0
281023.0,34.0,Male,35.0,13.0,2.0,10.0,Basic,Annual,858.96,13.0,0.0
48308.0,42.0,Male,56.0,14.0,10.0,24.0,Standard,Monthly,309.0,17.0,1.0
171339.0,19.0,Female,25.0,20.0,0.0,19.0,Premium,Quarterly,477.0,16.0,1.0
4877.0,49.0,Male,23.0,9.0,1.0,3.0,Premium,Quarterly,951.0,26.0,1.0
196171.0,59.0,Male,33.0,24.0,9.0,9.0,Standard,Annual,834.0,19.0,1.0
164477.0,53.0,Male,10.0,6.0,8.0,17.0,Standard,Annual,927.0,30.0,1.0
225084.0,61.0,Female,48.0,15.0,7.0,10.0,Premium,Annual,550.46,29.0,1.0
191560.0,31.0,Male,40.0,24.0,7.0,17.0,Standard,Monthly,835.0,9.0,1.0
336583.0,42.0,Male,38.0,30.0,0.0,18.0,Basic,Annual,548.24,2.0,0.0
230251.0,57.0,Female,7.0,30.0,10.0,29.0,Standard,Annual,805.64,17.0,1.0
315784.0,32.0,Male,7.0,1.0,2.0,16.0,Standard,Annual,570.48,26.0,0.0
311975.0,37.0,Male,46.0,30.0,0.0,4.0,Basic,Quarterly,940.29,13.0,0.0
218810.0,30.0,Female,54.0,28.0,7.0,1.0,Standard,Quarterly,573.33,23.0,1.0
408648.0,27.0,Female,33.0,27.0,0.0,16.0,Premium,Quarterly,713.61,15.0,0.0
371171.0,49.0,Male,8.0,21.0,3.0,6.0,Basic,Quarterly,819.96,21.0,0.0
267220.0,46.0,Male,16.0,11.0,3.0,20.0,Basic,Quarterly,641.36,5.0,0.0
303673.0,31.0,Male,50.0,29.0,1.0,2.0,Premium,Annual,830.72,6.0,0.0
347881.0,38.0,Male,37.0,5.0,0.0,9.0,Basic,Quarterly,992.13,24.0,0.0
355956.0,30.0,Male,20.0,15.0,0.0,14.0,Premium,Quarterly,590.06,29.0,0.0
367797.0,36.0,Male,59.0,12.0,3.0,19.0,Basic,Quarterly,832.09,21.0,0.0
37803.0,62.0,Female,48.0,13.0,6.0,30.0,Basic,Monthly,562.0,23.0,1.0
330680.0,28.0,Male,53.0,7.0,2.0,4.0,Premium,Quarterly,944.24,4.0,0.0
242210.0,57.0,Male,35.0,12.0,3.0,7.0,Basic,Annual,170.06,11.0,1.0
18707.0,27.0,Female,13.0,9.0,9.0,19.0,Premium,Annual,483.0,16.0,1.0
245509.0,22.0,Male,28.0,23.0,1.0,29.0,Standard,Annual,995.34,12.0,1.0
299173.0,22.0,Male,57.0,28.0,0.0,9.0,Basic,Quarterly,740.33,28.0,0.0
381540.0,23.0,Female,26.0,6.0,1.0,8.0,Premium,Quarterly,645.38,13.0,0.0
425259.0,22.0,Male,35.0,17.0,0.0,4.0,Premium,Annual,709.11,5.0,0.0
316360.0,21.0,Male,49.0,7.0,2.0,15.0,Standard,Annual,784.33,21.0,0.0
148295.0,28.0,Female,25.0,21.0,0.0,24.0,Basic,Quarterly,683.0,26.0,1.0
357704.0,33.0,Male,52.0,24.0,0.0,1.0,Premium,Annual,694.0,18.0,0.0
245933.0,43.0,Male,60.0,27.0,9.0,16.0,Basic,Quarterly,934.52,5.0,1.0
317304.0,20.0,Male,30.0,27.0,2.0,2.0,Standard,Quarterly,822.01,5.0,0.0
442647.0,22.0,Female,41.0,6.0,2.0,10.0,Standard,Annual,553.27,6.0,0.0
430553.0,50.0,Male,22.0,10.0,0.0,20.0,Basic,Quarterly,957.1,19.0,0.0
391912.0,40.0,Female,17.0,27.0,0.0,10.0,Premium,Quarterly,952.89,8.0,0.0
267749.0,47.0,Female,1.0,1.0,1.0,6.0,Premium,Annual,584.9,5.0,0.0
46131.0,63.0,Male,43.0,29.0,2.0,11.0,Basic,Quarterly,694.0,2.0,1.0
174062.0,55.0,Female,34.0,28.0,6.0,29.0,Basic,Annual,395.0,20.0,1.0
33837.0,40.0,Female,24.0,14.0,9.0,27.0,Standard,Annual,631.0,13.0,1.0
315362.0,48.0,Male,56.0,27.0,3.0,13.0,Premium,Annual,512.95,16.0,0.0
376064.0,38.0,Male,23.0,26.0,3.0,12.0,Standard,Quarterly,584.14,10.0,0.0
275388.0,27.0,Female,29.0,18.0,2.0,4.0,Premium,Annual,813.48,6.0,0.0
105734.0,39.0,Female,15.0,29.0,8.0,24.0,Basic,Monthly,179.0,27.0,1.0
30415.0,59.0,Female,10.0,26.0,0.0,24.0,Basic,Monthly,651.0,28.0,1.0
258003.0,54.0,Male,27.0,14.0,4.0,28.0,Standard,Monthly,906.81,7.0,1.0
